id#name#lyric
5IU4JO2cpa0wPK8oQWFfCr#Un Beso Y Una Flor#
1uAjXdRxH2PBCKGSWPagGJ#Libre#"Tiene casi 20 años
Y ya esta cansado de soñar
Pero tras la frontera está su hogar
Su mundo y su ciudad

Piensa que la alambrada sólo es
Un trozo de metal
Algo que nunca puede detener
Sus ansias de volar

ESTRIBILLO

Libre
Como el sol cuando amanece
Yo soy libre, como el mar
Libre
Como el ave que escapó
De su prisión
Y puede al fin volar
Libre
Como el viento que recoge
Mi lamento y mi pesar
Camino sin cesar
Detrás de la verdad
Y sabré lo que es al fin
La libertad

Con su amor por bandera
Se marchó
Cantando una canción
Marchaba tan feliz que no escuchó
La voz que le llamó

Y tendido en suelo se quedó
Sonriendo y sin hablar
Sobre su pecho flores carmesí
Brotaban sin cesar

ESTRIBILLO"
2N1u2w7dbHt058hi7pIFjW#Como yo te amo#
24xVslH2Pei1bxBna5gqu9#Niña de Tilcara#
7a0yeeNookEFR7YjYAhyrf#Perro Amor Explota - Live In Buenos Aires / 2001#"En un país de mudos se escucha un gran silencio
No se percibe que algo va a pasar
Se esconde lo sublime detrás de un nuevo engendro
Que derrama baba sobre la ciudad
Adrenalina desalmada
Abre grietas hondas
Nada recicla esta contención
El choque no se puede evitar

Esta tan contenido que se hace invisible
Y es lava hirviendo abajo de tu hogar
Jadea de alegria apenas huele sangre
Y no se conforma con alucinar

Muy lejos del mar
Se enciende otra sal
Crece en sus ojos
Como un destello que no te deja dormir

Hambre de perro fiero
Oliendo tu dulzura
Y cuando esta caliente
Muerde la yugular
Mata porque quiere morir
Pero no sabe como
No quiere ser feliz
Ni quiere descansar

Mira adonde dejas la basura
Que el amor explota
Nadie esta a salvo de la locura
Perro amor te toca

Muy lejos del mar
Se enciende otra sal
Lleva en sus ojos
Señas de un tiempo
Que pronto está por venir

Perro caliente no deja nada
El amor explota
Perro con hambre, perro con bolas
El Amor explota
Acorralado te mete balas
El amor explota
Un amor perro no se controla
El amor explota"
3o7JIm9joSI1pFRPKYGOxw#El Viejo De Arriba#
7q6HXszBhfxTPHWOxw8ehb#No Se Llama Amor#
2w8wIBE9r1OmP7EUrTaCTL#Brujería#
3KAzDoRRG9BFI5DJ5JA6T1#No Me Arrepiento de Este Amor - En Vivo#
6Bj9aK0jTMmjUp1y4Z7SVz#No Me Arrepiento de Este Amor#
2dfnK7rHRibkQR93iZn7Z2#La Ventanita#"Desde que me dejaste
La ventanita del amor se me cerró
Desde que me dejaste
Las azucenas han cambiado su color
Desde que me dejaste
La ventanita del amor se me cerró
Desde que me dejaste
No hago más que extrañarte corazón

Estribillo:
Tengo el alma en pedazos
Ya no aguanto esta pena
Tanto tiempo sin verte
Es como una condena
Tengo el alma en pedazos
Ya no aguanto esta pena
Tanto tiempo sin verte
Es como una condena
Es tan bonito tener tu cariño
Yo no soy nada si no estoy contigo
Y tenerte siempre conmigo
Ser tu abrigo en las noches de frío
Es tan bonito tener tu cariño
Yo no soy nada si no estoy contigo
Y tenerte siempre conmigo
Ser tu abrigo en las noches de frío
Desde que me dejaste
La ventanita del amor se me cerró
Desde que me dejaste
No hago más que extrañarte corazón

Estribillo:
Tengo el alma en pedazos
Ya no aguanto esta pena
Tanto tiempo sin verte
Es como una condena
Tengo el alma en pedazos
Ya no aguanto esta pena
Tanto tiempo sin verte
Es como una condena
Es tan bonito tener tu cariño
Yo no soy nada si no estoy contigo
Y tenerte siempre conmigo
Ser tu abrigo en las noches de frío
Es tan bonito tener tu cariño
Yo no soy nada si no estoy contigo
Y tenerte siempre conmigo
Ser tu abrigo en las noches de frío
En las noches de frío..."
4i5NFoPWqTqlsR4WyoVFtB#Una Ráfaga de Amor#
3LNZSTiwQYL7BnTfHvIOII#Una Cerveza#
2okIVxq5V9JDpATsGA3t36#Rata De Dos Patas#
5O5PY5HJNPxD7KyqU0SEhH#Mujer Amante#"[Letra de ""Mujer Amante""]

[Verso 1]
Siento el calor de toda tu piel
En mi cuerpo otra vez
Estrella fugaz, enciende mi sed
Misteriosa mujer
Con tu amor sensual, cuanto me das
Haz que mi sueño sea una verdad
Dame tu alma hoy, haz el ritual
Llévame al mundo donde pueda soñar

[Coro]
¡Uhh!, debo saber si en verdad
En algún lado estás
Voy a buscar una señal, una canción
¡Uhh!, debo saber si en verdad
En algún lado estas
Solo el amor que tú me das, me ayudará

[Verso 2]
Al amanecer tu imagen se va
Misteriosa mujer
Dejaste en mi lujuria total
Hermosa y sensual
Corazón sin Dios, dame un lugar
En ese mundo tibio, casi irreal
Deberé buscar una señal
En aquel camino por el que vas

[Coro]
¡Uhh!, debo saber si en verdad
En algún lado estás
Voy a buscar una señal, una canción
¡Uhh!, debo saber si en verdad
En algún lado estás
Solo el amor que tú me das, me ayudará

[Puente]
Tu presencia marcó en mi vida el amor, lo sé
Es difícil pensar en vivir ya sin vos
Corazón sin Dios, dame un lugar
En ese mundo tibio, casi irreal

[Coro]
¡Uhh!, debo saber si en verdad
En algún lado estás
Voy a buscar una señal, una canción
¡Uhh!, debo saber si en verdad
En algún lado estás
Solo el amor que tú me das, me ayudará

[Solo]

[Puente]
Tu presencia marcó en mi vida el amor, lo sé
Es difícil pensar en vivir ya sin vos
Corazón sin Dios, dame un lugar
En ese mundo tibio, casi irreal

[Coro]
¡Uhh!, debo saber si en verdad
En algún lado estás
Voy a buscar una señal, una canción
¡Uhh!, debo saber si en verdad
En algún lado estás
Solo el amor que tú me das, me ayudará

[Outro]
Uh-oh uh-oh
No no no
No no, no no oh"
6Pur3hWy6Nzc27ilmsp5HA#Lamento Boliviano#"[Letra de ""Lamento Boliviano""]

[Verso]
Me quieren agitar, me incitan a gritar
Soy como una roca, palabras no me tocan
Adentro hay un volcán, que pronto va a estallar
Yo quiero estar tranquilo
Es mi situación, una desolación
Soy como un lamento, lamento boliviano
Que un día empezó y no va a terminar
Y a nadie hace daño

[Pre-Coro]
Uh-ooh, yo-yo, yo-oh-oh
Eh-eh-eh-eh, yeh

[Coro]
Y yo estoy aquí, borracho y loco (Borracho y loco)
Y mi corazón idiota siempre brillará (Siempre brillará)
Y yo te amaré, te amaré por siempre (Por siempre)
Nena, no te peines en la cama que los viajantes se van a atrasar (Nena, no te peines en la cama; se van a atrasar)

[Solo]

[Pre-Coro]
Uh-ooh, yo-yo, yo-oh-oh
Eh-eh-eh-eh, yeh

[Coro]
Y hoy estoy aquí, borracho y loco (Borracho y loco)
Y mi corazón idiota siempre brillará (Y mi corazón idiota siempre brillará)
Y yo te amaré, te amaré por siempre (Por siempre)
Nena, no te peines en la cama que los viajantes se van a atrasar (Nena, no te peines en la cama; se van a atrasar)

Y yo estoy aquí, borracho y loco (Borracho y loco)
Y mi corazón idiota siempre brillará (Y mi corazón idiota siempre brillará)
Y yo te amaré, te amaré por siempre (Te amaré por siempre)
Nena, no te peines en la cama que los viajantes se van a atrasar (Nena, no te peines en la cama que los viajantes se van a atrasar)

[Outro Instrumental]
(Oooh-ooh)"
1qvY1z3Wm3sAYeHfPTnrbI#La Muralla Verde#
2zogXcCqvKJwh3o67W3GG3#Arrancacorazones#
2E2dLZK0gSTl6vjr53BfKM#A Veces Vuelvo#
7aqnWkjL494Hn9bxJZ2YBm#Aún Estás En Mis Sueños#
10K029y3u73hxEbL0Zgs7x#La Leyenda Del Hada Y El Mago#
02dphTJYUQ9pmdNC52iyOz#Fiesta Pagana#
19vhfSUgVJO2enJ6XidUGO#Molinos De Viento#"[Letra de ''Molinos de viento'']

[Verso 1]
Si acaso tú no ves más allá de tu nariz
No oyes a una flor reír
Si no puedes hablar, sin tener que oír tu voz
Utilizando el corazón
Amigo Sancho, escúchame
No todo tiene aquí un porqué
Un camino lo hacen los pies
Hay un mundo por descubrir
Y una vida que arrancar
De brazos del guión final

[Puente]
A veces siento al despertar
Que el sueño es la realidad

[Coro]
Bebe, danza, sueña, siente que el viento
Ha sido hecho para ti
Vive, escucha y habla, usando para ello el corazón
Siente que la lluvia besa tu cara
Cuando haces el amor
Grita con el alma, grita tan alto
Que de tu vida tú seas amigo
El único actor

[Verso 2]
Si acaso tu opinión
Cabe en un sí o un no
Y no sabes rectificar
Si puedes definir
El odio o el amor
Amigo que desilusión
No todo es blanco o negro, es gris
Todo depende del matiz
Busca y aprende a distinguir
La luna puede calentar
Y el sol tus noches acunar
Los árboles mueren de pie

[Puente]
He visto un manantial llorar
Al ver sus aguas ir al mar

[Coro]
Bebe, danza, sueña, siente que el viento
Ha sido hecho para ti
Vive, escucha y habla, usando para ello el corazón
Siente que la lluvia besa tu cara
Cuando haces el amor
Grita con el alma, grita tan alto
Que de tu vida tú seas amigo
El único actor"
1HnAG3hNXZzxvzVyw1U8Yy#Hijo de la Luna#
5ZiS5hUYAL3ufYEwgxy2lV#Rebelde Agitador y Revolucionario#
4UkYrJDJA31eZi7L2W4okp#Sé Que No Sé#"[Letra de ""Sé Que No Sé""]

[Verso 1]
Se perdió la llave de otro paraíso
Se pudieron escapar los prisioneros de la razón
Se convirtieron en demonio los ángeles que nadie quiso
Se regalaron los besos que nadie vendió

Se levantó al fin el Sol a la luna pero no se ven nunca
Se mudó al centro la abuelita del cuento con el lobo feroz
Se ve por el alcohol linda alguna que es mas linda de nuca
Se dice que prenderse mucho a la tuca te consume la voz

[Coro]
Se hizo emoción la inocencia
Cuánto pegó esa sensación
Quedamos en presencia de la ausencia del dolor

[Verso 2]
Se juntan a intermediar conventillos los amigos de Judas
Se opta mucho más por figurar que por tener decisión
Se desbordó con certezas amargas el gran mar de las dudas
Se puso más careta que un cura la cultura del rock

Se ve que la escalera más sincera es la que va para abajo
Se pone menos falso todo, a las cosas son como son
Se fué perdiendo mucho más en mi tierra que la paz y el trabajo
Se repartieron más panfletos del cielo de la contradicción

[Coro]
Se hizo emoción la inocencia
Cuánto pegó esa sensación
Quedamos en presencia de la ausencia del dolor

[Puente]
Sé que no sé pero siempre, siempre opino igual
Escribo sin escuchar, si lo que hago yo mismo está bien o mal

[Coro]
Se hizo emoción la inocencia
Cuánto pegó esa sensación
Quedamos en presencia de la ausencia del dolor"
3rDohzvW3Z1QqvqQwvAmbS#Algo Mejor Algo Peor#
1oaPnvUccVzyjsKFkuE7oA#Soy rebelde#
6MIulZ9FG6Td02EpvFC5ZL#Soy Sabalero#
0d79UTYV7bqvZ3EVZjcr07#Dale Vieja Dale#"[Letra de ""Dale Vieja Dale""]

[Intro]
Oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh, oh

[Verso]
Anoche me fui con los pibes y pinto descontrol (ooh)
Le di toda la noche al escabio
Y sin querer tragué de mas y me puse de desclavo
Cai tipo 7 a mi casa ya quemaba el sol (ooh)
Mi vieja sermoneando en la puerta
Y yo pidiendo cama porque se me reventaba la cabeza

[Estribillo]
Dale vieja dale
Cerrame la ventana, prendeme el aire
Traeme una botella de soda grande
Y hablame tipo 12 y 30 cuando pique el hambre

Dale vieja dale
Cerrame la ventana, prendeme el aire
Traeme una botella de soda grande
Y hablame tipo 12 y 30 cuando pique el hambre

(Ja, ja, ja)

(Oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh, oh)

[Verso]
Anoche me fui con los pibes y pinto descontrol (ooh)
Le di toda la noche al escabio
Y sin querer tragué de mas y me puse de desclavo
Cai tipo 7 a mi casa ya quemaba el sol (ooh)
Mi vieja sermoneando en la puerta
Y yo pidiendo cama porque se me reventaba la cabeza

[Estribillo]
Dale vieja dale
Cerrame la ventana, prendeme el aire
Traeme una botella de soda grande
Y hablame tipo 12 y 30 cuando pique el hambre

Dale vieja dale
Cerrame la ventana, prendeme el aire
Traeme una botella de soda grande
Y hablame tipo 12 y 30 cuando pique el hambre

Dale Betty Olave
Cerrale la ventana, prendele el aire
Llevale una boterra de soda grande
Y hablalo tipo 12 y 30 cuando pique el hambre

Dale Betty Olave
Cerrale la ventana, prendele el aire
Llevale una boterra de soda grande
Y hablalo tipo 12 y 30 cuando pique el hambre

Dale vieja dale
Cerrame la ventana, prendeme el aire
Traeme una botella de soda grande
Y hablame tipo 12 y 30 cuando pique el hambre"
6jDx3MNG0yJdrvEBZohKBE#Ocho Cuarenta#
0drALgikHfRAxeVPsZp7D6#Amor Salvaje#
16QUNPWkItP4rvIBCy3GCL#No Soy de Aquí... Ni Soy de Allá#"Me gusta el sol, alicia y las palomas
El buen cigarro y las malas señoras
Saltar paredes y abrir las ventanas
Y cuando llora una mujer...

Me gusta el vino tanto como las flores
Y los conejos pero no los tractores
Y el pan cacero y la voz de dolores
Y el mar mojandome los pies

No soy de aquí ni soy de allá
No tengo edad ni porvenir
Y ser feliz es mi color de identidad

Me gusta estar tirado siempre en la arena
En mi matungo perseguir a manuela
Por todo el tiempo para ver las estrellas
Con la maría en el trigal

Mo soy de aquí ni soy de allá
No tengo edad ni porvenir
Y ser feliz es mi color de identidad"
3PI0FE7JUmEmEyN5YgKPZA#Cambalache#
2hHO1v7obfbSLLPC0YC4vv#Si De Rabia Nomas#
5k2lL3scDx8n2t5eSvzJyM#Que Cruz La Que Lleva El Viento#
7EoFAsSswkr7Kj7KYuujJ6#El Porque#
2Dq2ULQycnjUXhVFTkpSt6#Quien Me Enseño#
5lLB0IwfUltytUpjLdZfz8#Si Se Calla El Cantor#"Si se calla el cantor calla la vida
Porque la vida, la vida misma es todo un canto
Si se calla el cantor, muere de espanto
La esperanza, la luz y la alegría

Si se calla el cantor se quedan solos
Los humildes gorriones de los diarios
Los obreros del puerto se persignan
Quién habrá de luchar por su salario

Que ha de ser de la vida si el que canta
No levanta su voz en las tribunas
Por el que sufre,'por el que no hay
Ninguna razón que lo condene a andar sin manta'

Si se calla el cantor muere la rosa
De que sirve la rosa sin el canto
Debe el canto ser luz sobre los campos
Iluminando siempre a los de abajo

Que no calle el cantor porque el silencio
Cobarde apaña la maldad que oprime
No saben los cantores de agachadas
No callarán jamás de frente al crimen

Que se levanten todas las banderas
Cuando el cantor se plante con su grito
Que mil guitarras desangren en la noche
Una inmortal canción al infinito'

Si se calla el cantor calla la vida"
2POTQjCiCtUyUZFNQYlM7z#Lo mejor del amor#
2cTKuxpHcPzDFRbbhE2WxP#La Cabaña#
2rH0wmizsjwSW3MY288347#Llegó Tu Papi#
7zM2vaJMUVlwffYmEbXCsO#Movidito, Movidito#
2sb31nQbx4QnFD9FQv2D28#La Ley Y La Trampa#
6DEZMZwxrSPDWssNBQbIS8#Testigo#
24bl7udyFxIGgMVxTKzKJP#No Regreso#"Ay que yo puedo comer
Ay que yo no puedo dormir
Si tu no estas aqui!

Ay que yo puedo salir
Ay que yo no puedo vivir
Si tu te me vas de mi!

Ay que yo puedo comer
Ay que yo no puedo dormir
Si tu no estas aqui!

Ay que yo puedo salir
Ay que yo no puedo vivir
Si tu te me vas de mi!

(Yo me voy, ya no vuelvo mas)
Yo me voy, ya no vuelvo
(Yo me voy, ya no vuelvo mas)
Me esta matando la pena
(Yo me voy, ya no vuelvo mas)
Estoy pagando condena
(Yo me voy, ya no vuelvo mas)
Si me voy, no regreso

Ay ya nada vale la pena
(Yo me voy, ya no vuelvo mas)
Ay si yo no tengo cerca
(Yo me voy, ya no vuelvo mas)
Estoy pagando condena
(Yo me voy, ya no vuelvo mas)
Ay, dolor!"
51dNexiESqcJLsGLrmg1Nv#Cómo Te Voy A Olvidar#
1Vy7WUJubV9JEoebuJ9dfe#Más Que Tu Amigo#
6UhA9om01c39JQAT17rtQn#Que Calor#
48yRazqbGXUfSpGiTPNw0r#Una Calle Nos Separa#"[Letra de ""Una Calle Nos Separa""]

[Verso 1]
Una cinta en tus cabellos
Una flor en tu ventana
Un canario en tu balcón
Canta al sol de la mañana

[Pre-Estribillo]
Una calle me separa
Del amor que está en mi sueños
De tu amor no exijo nada
Solo quiero ser tu dueño

[Estribillo]
Y mi amor
En busca de ella va
No importa ni el dolor
Que ayer me hizo llorar
Yo sé que al ventanal
Mañana asomará
Su cara angelical

Y mi amor
En busca de ella va
No importa ni el dolor
Que ayer me hizo llorar
Yo sé que al ventanal
Mañana asomará
Su cara angelical

[Puente]
Una calle me separa
Del amor que está en mi sueños
De tu amor no exijo nada
Solo quiero ser tu dueño

[Estribillo]
Y mi amor
En busca de ella va
No importa ni el dolor
Que ayer me hizo llorar
Yo sé que al ventanal
Mañana asomará
Su cara angelical

Y mi amor
En busca de ella va
No importa ni el dolor
Que ayer me hizo llorar
Yo sé que al ventanal
Mañana asomará
Su cara angelical"
3m6havHCZHEHBOG6E10nF5#Cumbia Sobre el Mar#
5JoNNlaxWmm78vS9BBBuJI#Juegos de Seducción#
4UXE0ZLGIoLUOFqTECzoQe#Pronta Entrega#
1qWLCuCnNcQVVzJm4pu7Zv#Luna de Miel en la Mano#
6P6rudfmKr7FyArdyEs0Mk#No Me Dejan Salir#"[Letra de ""No Me Dejan Salir""]

[Sample: James Brown (Sample)]
Ah-ah-ah-ah-ah-ah-ah
Ah-ah-ah-ah-ah-ah-ah (Gimme)
Ah-ah-ah-ah-ah-ah-ah
Ah-ah-ah-ah-ah-ah-ah

[Coro: Charly García]
Estoy verde, no me dejan salir
Estoy verde, no me dejan salir
No puedo largar, no puedo salir
No puedo sentir amor, ese sentimiento
Tengo que volverte a ver
Tengo que volverte a ver
No puedo salir por amor, ese sentimiento

[Sample: James Brown]
Ah-ah-ah-ah-ah-ah-ah-ah
Ah-ah-ah-ah-ah-ah-ah-ah

[Coro: García]
Estoy verde, no me dejan salir
Estoy verde, no me dejan salir
No puedo pensar, no puedo vivir
No puedo sentir, si amor es un pensamiento
Tengo que volverte a ver, sí
Tengo que volverte a ver
No puedo perder por amor, ese sentimiento

[Post-Coro: García]
Tengo que confiar en mi amor
Tengo que confiar en mi sentimiento
Tengo que confiar en mi amor
Tengo que confiar en mi sentimiento

[Puente Instrumental]
(Gimme)

[Verso: García]
Ya no sirve vivir para sufrir
¿Te das cuenta? Sacate el mocasín
No puedo calmar, no puedo parir
No puedo esperar mil años que cambie el viento

[Coro: García]
Tengo que volverte a ver
Tengo que volverte a ver
No puedo perder por amor, ese sentimiento

[Post-Coro: García]
Tengo que confiar en mi amor (¡Wuh!)
Tengo que confiar en mi sentimiento
Tengo que confiar en mi amor
Tengo que confiar en mi sentimiento

[Outro: James Brown (Sample)]
Ah-ah (Gimme)
Ah-ah-ah-ah-ah-ah-ah
Ah-ah-ah-ah-ah-ah (Please, please)
Ah-ah-ah-ah-ah-ah-ah-ah
Ah-ah-ah-ah-ah-ah-ah-ah
Ah-ah-ah-ah-ah-ah-ah-ah (Gimme)
Ah-ah-ah-ah—"
29iIRrSuANyjnwag69PHOJ#Demoliendo Hoteles#
7cwtDwkH0PHHQmfbkZM8Ox#Es Por Amor#
0dsViRiDTIuexAL42Nc1Kh#Irresponsables#
49TvST0pVJdZ1ZztrT7DnQ#Y qué#
3L55aSsDkT5ojgy3WXjh7s#Risa#"[Letra de ""Risa""]

[Verso 1]
En la palestra de desconocidos
Buscó a su lado el calor
Y simulando mojarle el oído
Le besó el cuello y le dijo

[Coro]
Me gustas tanto
Quisiera aprenderme tu nombre
Me gustas tanto que
No sé por donde voy

[Verso 2]
Me le acerqué suspicaz
Y le tendí un anzuelo
Vamos a fumar un porro ahí

[Refrán]
Me gusta verte reír
Me gusta tanto tu coqueteo
Me gusta verte reír
Me gusta tanto tu coqueteo

[Verso 3]
Tengo una idea, no me hables de ti
Y mucho menos de tu pasado
Algo en tus labios color carmín
Sugiere que vayamos al grano

[Coro]
Me gustas tanto
Quisiera aprenderme tu nombre
Me gustas tanto que
No sé por donde voy

[Refrán]
Me gusta verte reír
(Me gustas tanto)
Me gusta tanto tu coqueteo
(Quisiera aprenderme tu nombre)
Me gusta verte reír
(Me gustas tanto que)
Me gusta tanto tu coqueteo
(No sé por donde voy)

[Puente]
¡Oh!, la alegría llegó
La alegría llegó
Y sé que no dura para siempre
¡Oh!, la alegría llegó
La alegría llegó
Y sé que no dura para siempre

[Outro]
Me gustas tanto
Me gustas tanto que
Me gustas tanto"
2jEjxOyKqMpkcThWl697hf#El Loco#
6mOZfn6CVXsX1Tt0l3thm3#Sin documentos#
5wjiZSbxaLyLpGimpwqh1H#En la Ciudad de la Furia#
4iPA2yB8bK7T770EkkOi7s#Persiana Americana#"[Letra de ""Persiana Americana""]

[Verso 1: Gustavo Cerati]
Te prefiero fuera de foco
Inalcanzable
Yo te prefiero irreversible
Casi intocable

[Pre-Coro: Gustavo Cerati]
Tus ropas caen lentamente
Soy un espía, un espectador
Y el ventilador desgarrándote
Sé que te excita pensar hasta donde llegaré

[Coro: Gustavo Cerati]
Es difícil de creer
Creo que nunca lo podré saber
Sólo así yo te veré
A través de mi persiana americana

[Verso 2: Gustavo Cerati]
Es una condena agradable
El instante previo
Es como un desgaste, una necesidad
Más que un deseo

[Pre-Coro: Gustavo Cerati]
Estamos al borde de la cornisa
Casi a punto de caer
No sientes miedo, sigues sonriendo
Sé que te excita pensar hasta donde llegaré

[Coro: Gustavo Cerati]
Es difícil de creer
Creo que nunca lo podré saber
Sólo así yo te veré
A través de mi persiana americana, eh

[Puente Instrumental: Gustavo Cerati]
(Yo te veré)

[Pre-Estribillo: Gustavo Cerati]
Tus ropas caen lentamente
Soy un espía, un espectador
Y el ventilador desgarrándote
Sé que te excita pensar hasta donde llegaré

[Coro: Gustavo Cerati & Celsa Mel Gowland]
Es difícil de creer
Creo que nunca lo podré saber
Sólo así yo te veré
A través de mi persiana americana, eh
Lo que pueda suceder
No gastes fuerzas para comprender
Sólo así yo te veré
